日付,曜日,千代田,葛飾,杉並,北,大田,青梅,八王子,多摩,町田,立川,府中,小平
2016/4/12,火,14.8,29.3,29,24.1,14.5,26,12.6,20,20.3,10.5,12,11.4
2016/4/13,水,35.2,11.4,11.5,5.2,9.3,18.8,6.8,1.2,17.6,2.1,1.5,0.6
2016/4/14,木,34.6,26.8,77.2,24,120.7,322.8,70.1,66.4,40.8,3.7,28.7,31.8
2016/4/15,金,24.1,27.8,31.5,20,37.7,60.2,7.9,3.8,0.8,0.3,1.7,3.4
2016/4/16,土,14.2,12,13.6,13.9,15.1,60.2,7.9,3.8,0.8,0.3,1.7,3.4
2016/4/17,日,8.9,9,4.3,3.1,9.3,60.2,7.9,3.8,0.8,0.3,1.7,3.4
2016/4/18,月,19.1,13.1,11.7,12,9,31.5,15.4,11.4,11.4,9.5,2.5,6.8
2016/4/19,火,7.7,4.6,13.3,5.9,10.8,8.9,1.2,8.6,4,0,5.6,4.3
2016/4/20,水,7.1,9.7,9.3,8.3,2.8,13.9,16.9,11.1,4.3,6.2,4.9,4.3
2016/4/21,木,4.6,3.4,4.3,3.1,2.4,4.9,2.7,2.2,0.3,1.5,0.3,5.9
2016/4/22,金,3.4,6.8,5.2,3.4,1.9,8.5,1.1,2.4,0.8,0.7,3.4,0.6
2016/4/23,土,5.8,7.7,9.6,4.9,4.6,8.5,1.1,2.4,0.8,0.7,3.4,0.6
2016/4/24,日,0.9,1.8,3.4,0.6,2.8,8.5,1.1,2.4,0.8,0.7,3.4,0.6
2016/4/25,月,1.2,1.5,3.1,1.2,1.5,2.5,6,0.9,1.2,0.3,0.3,1.2
2016/4/26,火,4.6,0.9,3.7,2.2,0.3,10.5,4,1.5,0.6,0,1.2,0.9
2016/4/27,水,0.9,1.5,6.2,1.5,0.3,8.1,2.2,0.9,0,0,1.2,0.3
2016/4/28,木,2.8,4,2.2,1.5,0.3,8.2,0.2,2.4,3,0.4,4.5,1.1
2016/4/29,金,2.8,1.5,1.2,2.8,1.8,8.2,0.2,2.4,3,0.4,4.5,1.1
2016/4/30,土,1.5,6.2,1.2,2.2,1.5,8.2,0.2,2.4,3,0.4,4.5,1.1
2016/5/1,日,3.1,0.6,2.8,0.9,1.2,8.2,0.2,2.4,3,0.4,4.5,1.1
2016/5/2,月,0.3,0.3,0.3,0,1.2,1.2,0.9,0.5,0.2,0.6,0.2,0.2
2016/5/3,火,3.1,0.6,4.7,1.5,0.6,1.2,0.9,0.5,0.2,0.6,0.2,0.2
2016/5/4,水,0.6,0.6,2.2,0.6,0.6,1.2,0.9,0.5,0.2,0.6,0.2,0.2
2016/5/5,木,0.9,0,0.3,0.6,0.9,1.2,0.9,0.5,0.2,0.6,0.2,0.2
2016/5/6,金,0.3,0,0,0.3,0.6,2.2,0.3,0.5,0.3,0.2,0.4,0
2016/5/7,土,0,0.3,0,0.6,0.6,2.2,0.3,0.5,0.3,0.2,0.4,0
2016/5/8,日,0,0,0.3,0.3,0,2.2,0.3,0.5,0.3,0.2,0.4,0
2016/5/9,月,0,0,0,0,0.3,1.9,2.5,0,0,0.3,0.6,0
2016/5/10,火,0,0,0,0,0,0,1.7,0,0,0,0,0
2017/1/10,火,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/11,水,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/12,木,0,0,0,0,0.3,0,0,0,0,0,0,0
2017/1/13,金,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/14,土,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/15,日,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/16,月,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/17,火,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/18,水,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/19,木,0,0.3,0.3,0,0,0,0,0,0,0,0,0
2017/1/20,金,0.3,0,0,0,0,0,0,0,0,0,0,0
2017/1/21,土,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/22,日,0,0,0,0,0.6,0,0,0,0,0,0,0
2017/1/23,月,0,0.3,0,0,0.3,0,0,0,0,0,0,0
2017/1/24,火,0,0,0,0,0,0.3,0,0,0,0,0,0
2017/1/25,水,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/26,木,1.2,0,0,0.3,0,0,0.6,0,0,0,0,0
2017/1/27,金,0,0,0,0,0,0.1,0,0,0,0,0,0
2017/1/28,土,0,0,0,0,0,0.1,0,0,0,0,0,0
2017/1/29,日,0,0,0,0,0,0.1,0,0,0,0,0,0
2017/1/30,月,1.2,0,0,0,0.3,0.3,0,0.3,0,0,0,0.3
2017/1/31,火,0,0,0,0,0.3,0,0.3,0,0,0,0,0
2017/2/1,水,0,0,0.3,0.3,0,0,0,0,0,0,0,0
2017/2/2,木,0,0,0,0.6,0,0.3,0,0,0.6,0,0,0.3
2017/2/3,金,0,0,0,0.3,0.3,0.1,0.2,0.1,0.1,0.1,0,0
2017/2/4,土,0,0,0.3,0.3,0.3,0.1,0.2,0.1,0.1,0.1,0,0
2017/2/5,日,0,0,0,0,0,0.1,0.2,0.1,0.1,0.1,0,0
2017/2/6,月,0.3,0,0,0,0.6,0.3,0,0.6,0,1.5,1.2,0.2
2017/2/7,火,0.6,0.9,0.6,0,0.6,1.5,0.3,0,0,0.3,0.3,0
2017/2/8,水,0.3,0,0.3,0,0,0,0.2,0.3,0,0.6,0,0.2
2017/2/9,木,0,0,0,0,0,0,0.3,0,0,0,0,0
2017/2/10,金,0,0.6,0,0.3,0.6,0.4,0.3,0.1,0.1,0,0.4,0.3
2017/2/11,土,0.6,0,1.2,1.5,1.5,1.4,1,0.3,0.3,0.1,1.3,1
2017/2/12,日,0,0.6,1.2,1.2,1.2,1.2,0.9,0.2,0.2,0.1,1.1,0.9
2017/2/13,月,0.6,0.3,0.3,0.3,0,4,0.9,0.3,0.6,0.9,0.3,0
2017/2/14,火,0.9,0.6,0.6,0.3,1.2,1.5,0.9,0.6,0,1.5,0,0.9
2017/2/15,水,0.3,0,0.3,0,0.3,2.2,1.2,2.5,0.9,1.2,0.3,0.2
2017/2/16,木,21,9,13.3,17.6,16.4,15.1,6.2,17.6,17.6,10.2,12.7,9.7
2017/2/17,金,14.7,51.9,16.4,19.4,5.6,131.1,48.1,30.6,30.8,26.6,13.2,2.9
2017/2/18,土,15.7,67.6,9.3,21.2,17,131.1,48.1,30.6,30.8,26.6,13.2,2.9
2017/2/19,日,17,15.7,30.9,36,21.3,131.1,48.1,30.6,30.8,26.6,13.2,2.9
2017/2/20,月,8.6,6.5,53.7,31.7,14.5,99.1,34.6,42.9,29.9,15.4,26.2,7.4
2017/2/21,火,20.1,5,17.3,9,23.5,45.7,13.3,20.4,9.9,5.6,9,4.9
2017/2/22,水,8.3,3.7,9.3,10.5,6.2,22.2,5.2,4.5,5.2,3.1,9.6,2.8
2017/2/23,木,13.3,18.2,29.9,34.6,12.7,247.8,132.7,66.4,23.8,34.6,49.1,17.6
2017/2/24,金,16,31.8,18.5,15.9,26.5,74.4,65,21,12.3,21.7,21.5,16
2017/2/25,土,13.6,17,44.8,16.5,20.4,74.4,65,21,12.3,21.7,21.5,16
2017/2/26,日,49.7,107.4,94.4,52.7,54.6,74.4,65,21,12.3,21.7,21.5,16
2017/2/27,月,173.5,128.1,123.1,92.4,112,123.4,77.5,39.5,40.4,33.6,34,25.9
2017/2/28,火,16,35.8,20.4,43.2,16.7,17.6,9.3,8,4.3,5.2,4.9,4
2017/3/1,水,2.5,11.1,6.2,5.2,4.6,8.3,8.8,4.3,4.3,7.4,0,2.8
2017/3/2,木,58,88.6,99.7,152.2,12.3,34.6,17,9.6,2.8,19.4,2.8,13.9
2017/3/3,金,150,159.6,161.4,130,124.1,169,95.5,79.2,58,76.7,106.7,43.6
2017/3/4,土,155.2,144.8,117.3,123.7,120.4,169,95.5,79.2,58,76.7,106.7,43.6
2017/3/5,日,116.4,142.9,160.2,92,112.7,169,95.5,79.2,58,76.7,106.7,43.6
2017/3/6,月,105.2,107.1,127.5,107.4,91.4,790.7,284.6,145.1,56.2,103.7,146.9,50.9
2017/3/7,火,101.5,85.5,142.6,90.1,126.5,295.7,228.9,218.5,142.6,195.7,274.1,48.6
2017/3/8,水,86.1,73.5,102.8,3.4,87.7,71,71.3,25.9,45.7,24.7,78.1,30.7
2017/3/9,木,36.7,31.8,54.3,34.3,43.5,34.3,39.7,17.6,17.3,28.1,14.8,9.6
2017/3/10,金,75.6,78.1,106.5,123.5,95.7,90.7,64.8,56.3,49.6,79.9,16.2,24
2017/3/11,土,36.1,73.1,147.8,105.2,84.9,90.7,64.8,56.3,49.6,79.9,16.2,24
2017/3/12,日,19.4,19.1,21.9,21.3,26.2,90.7,64.8,56.3,49.6,79.9,16.2,24
2017/3/13,月,14.8,10.5,10.8,7.4,5.2,18.2,12,11.7,13,51.2,2.8,6.3
2017/3/14,火,52.5,121.6,97.5,92.6,44.8,26.5,21.6,36.1,29.3,6.2,7.7,8.9
2017/3/15,水,55.2,96.6,94.1,91.7,85.5,72.8,45.5,19.1,15.1,36.4,26.5,54.5
2017/3/16,木,177.1,148.5,168.2,145.7,78.4,168.8,141,37,52.8,42.6,58,73.2
2017/3/17,金,173.7,212.9,172,187,155.5,157.3,72.4,48.2,55.7,30.6,59.8,23.8
2017/3/18,土,94.5,116.4,109.3,166.4,111.1,157.3,72.4,48.2,55.7,30.6,59.8,23.8
2017/3/19,日,129.6,172.6,180.9,80.2,156.8,157.3,72.4,48.2,55.7,30.6,59.8,23.8
2017/3/20,月,110.5,55,67,103.4,58.1,157.3,72.4,48.2,55.7,30.6,59.8,23.8
2017/3/21,火,83.3,54.9,106.5,134.6,84.2,172.5,53.1,59.3,52.2,42.3,83,37.1
2017/3/22,水,129.9,125,143.2,84.3,136.1,83.9,93.2,83.9,38,53.4,101.3,29
2017/3/23,木,40.1,81.8,37,186.5,40.1,26.9,24.4,15.1,14.8,14.8,46.6,8.8
2017/3/24,金,36.4,66.4,51,81.1,48.8,16.3,20.8,6.6,19.8,8.8,1.1,5.8
2017/3/25,土,10.8,13,16.6,13.5,12.6,16.3,20.8,6.6,19.8,8.8,1.1,5.8
2017/3/26,日,35.5,8.9,24.4,20,35.2,16.3,20.8,6.6,19.8,8.8,1.1,5.8
2017/3/27,月,12,43.7,10.5,7.7,7.7,37.9,33.9,9.9,13,10.2,16.1,13
2017/3/28,火,8.6,7.1,10.2,20.4,16.6,31.1,12.2,7.1,13.9,16.4,5.5,9.7
2017/3/29,水,14.8,38.3,20.4,13.9,16.9,26.3,26.7,24.7,25.6,28.4,4.6,10.8
2017/3/30,木,127.2,92.6,235.5,151.5,105.3,179,152,125.3,86.4,136.4,27.5,48.1
2017/3/31,金,35.2,46.6,35.2,56.5,11.2,27.2,15.6,14.9,6.6,10.6,4.5,1.4
2017/4/1,土,25.4,24,23.1,42.3,18.8,27.2,15.6,14.9,6.6,10.6,4.5,1.4
2017/4/2,日,56.8,21.9,12.7,109.9,57.4,27.2,15.6,14.9,6.6,10.6,4.5,1.4
2017/4/3,月,31.1,34.6,43.5,25.6,34.5,53.1,32.7,25,33.4,17.3,1.5,24.4
2017/4/4,火,35.8,30.5,17.2,23.7,24.7,48.1,34.3,22.3,20.6,17,3.1,6.1
2017/4/5,水,30.9,16.7,45.7,36.2,23.4,35.5,26.6,18.2,15.8,32.1,24.4,5.6
2017/4/6,木,43.2,16.1,40.4,64.8,21.4,41.7,33.4,37,15.4,11.8,15.4,26.6
2017/4/7,金,2.4,5.3,4.3,5,2.8,32.2,16.1,11.3,4.4,9.9,10.6,13
2017/4/8,土,1.8,5.9,6.1,4,0.6,32.2,16.1,11.3,4.4,9.9,10.6,13
2017/4/9,日,27.8,61.4,36.4,53.4,52.5,32.2,16.1,11.3,4.4,9.9,10.6,13
2017/4/10,月,12.6,15.5,17.6,15.8,15.5,11.8,12.7,7.1,11.5,1.5,4.6,6.5
2017/4/11,火,4.4,6.4,8.6,6.8,2.8,7.7,2.7,0,1.9,0.6,0.9,4.3
2017/4/12,水,27.8,32.7,34.6,42.6,35.2,43.2,66.3,24.1,42.6,17.3,45,17.6
2017/4/13,木,220,282.4,39.2,173.7,249.7,76.2,63,46.3,70,50.3,86.4,94.6
2017/4/14,金,298.8,166.6,275.9,218.2,188,12.5,61.2,11.3,76.2,35.1,7.4,41.3
2017/4/15,土,207.1,83.3,192,123.5,97.2,12.5,61.2,11.3,76.2,35.1,7.4,41.3
2017/4/16,日,73.5,48.2,57.4,28.7,48.5,12.5,61.2,11.3,76.2,35.1,7.4,41.3
2017/4/17,月,7.4,8.6,31.8,27.4,17,15.4,5.7,2.8,10.5,38.2,4,5.5
2017/4/18,火,54,38,107.4,91.4,44.7,46,40.7,36.4,84,35.2,62,13.7
2017/4/19,水,66.1,76.5,46.3,79.6,71.3,27.8,72.9,19.1,25.8,19.1,32.1,15.1
2017/4/20,木,5.2,10.5,10.5,6.5,5.5,13.3,3,3.4,5.2,2.2,11.7,2.2
2017/4/21,金,2.5,1.5,4.3,3.7,6.8,4.1,1.4,1.8,1.6,2.3,1.8,1.4
2017/4/22,土,2.2,3.4,2.5,2.5,2.5,4.1,1.4,1.8,1.6,2.3,1.8,1.4
2017/4/23,日,3.1,2.4,2.5,0.3,0.9,4.1,1.4,1.8,1.6,2.3,1.8,1.4
2017/4/24,月,2.8,1.8,1.5,1.8,1.2,10.8,1.9,2.2,6.2,2.2,2.5,1.2
2017/4/25,火,1.5,0.9,2.2,2.5,1.5,4.9,3.1,1.2,3.4,3.4,3.1,3.7
2017/4/26,水,3.1,0.9,4,2.5,2.4,3.4,4.6,4,15.1,5.2,46.9,2.8
2017/4/27,木,0.3,2.5,1.5,2.2,1.8,2.1,2.6,1.2,1.5,2.1,※,0
2017/4/28,金,0.6,0.6,1.5,0.6,1.5,8.2,11.2,6.2,5.8,6.2,4.2,12
2017/4/29,土,3.7,7.1,6.2,3.7,2.1,8.2,11.2,6.2,5.8,6.2,4.2,12
2017/4/30,日,5.2,4.9,8,2.2,6.5,8.2,11.2,6.2,5.8,6.2,4.2,12
2017/5/1,月,1.9,3.7,3.4,1.5,1.9,10.2,4.9,1.5,10.5,4,9.2,4
2017/5/2,火,0.6,0.6,0.9,0,0,1.4,2,2.2,0.9,0.6,0.9,1.3
2017/5/3,水,0.3,0,0,0.6,0,1.4,2,2.2,0.9,0.6,0.9,1.3
2017/5/4,木,0.9,0.6,0.9,0,0,1.4,2,2.2,0.9,0.6,0.9,1.3
2017/5/5,金,1.5,0,2.2,2.5,1.9,1.4,2,2.2,0.9,0.6,0.9,1.3
2017/5/6,土,2.5,1.5,3.4,1.2,0.9,1.4,2,2.2,0.9,0.6,0.9,1.3
2017/5/7,日,0.6,5.8,1.5,0,0.3,1.4,2,2.2,0.9,0.6,0.9,1.3
2017/5/8,月,1.5,0.3,2.5,0.6,1.8,0.6,2.5,1.5,6.8,1.2,2.2,0.6
2017/5/9,火,0.9,0.6,1.2,0,1.2,3.1,0.6,0.6,0.3,1.2,0.9,0
2017/5/10,水,0,0.3,0,0,0,0,0.9,0,0,0.9,0.3,0
2018/1/10,水,0,0.3,0,0,0,0,0.3,0.3,0,0,0,0.3
2018/1/11,木,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/12,金,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/13,土,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/14,日,0.3,0,0,0,0,0,0,0,0,0,0,0
2018/1/15,月,0,0,0,0.3,0,0,0,0,0,0,0,0
2018/1/16,火,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/17,水,0.3,0,0,0,0,0,0,0,0,0,0,0
2018/1/18,木,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/19,金,0,0.3,0,0,0,0,0,0,0,0,0,0
2018/1/20,土,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/21,日,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/22,月,0,0,0,0,0,0.3,0,0,0,0,0,0
2018/1/23,火,0,0,0,0,0,0,0.3,1.2,0,0,0,0
2018/1/24,水,0.3,0,0,0,0,0.3,1.5,0,0,0.3,0,0
2018/1/25,木,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/26,金,0,0,0,0,0,0,0,0,0,0.1,0.1,0
2018/1/27,土,0,0,0,0,0,0,0,0,0,0.1,0.1,0
2018/1/28,日,0,0,0,0,0,0,0,0,0,0.1,0.1,0
2018/1/29,月,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/30,火,0,0,0,0,0,0.3,0,0,0,0,0,0
2018/1/31,水,0,0,0,0,0,0,0,0,0,0,0,0
2018/2/1,木,0,0,0,0,0,0,0.9,0,0,0,0,0
2018/2/2,金,0,0,0,0,0,0,0,0,0,0,0,0
2018/2/3,土,0,0,0,0,0.3,0,0,0,0,0,0,0
2018/2/4,日,0.6,0,0,0,0,0,0,0,0,0,0,0
2018/2/5,月,0,0.6,0,0,0,0.3,0,0,0.3,0,0.3,0.3
2018/2/6,火,0,0.3,0.3,0,0,0,0.6,0,0,0,0,0
2018/2/7,水,0,0,0,0,0.3,0,0,0,0,0,0,0
2018/2/8,木,0,0,0,0,0,0,0,0.3,0,0,0,0
2018/2/9,金,0.3,0,0.6,0,0,0.2,0.2,0.9,0.8,0.7,0.6,0.5
2018/2/10,土,0.3,0.6,0.9,0.3,0.3,0.2,0.2,0.9,0.8,0.7,0.6,0.5
2018/2/11,日,0.6,0.6,1.2,0.6,1.2,0.2,0.2,0.9,0.8,0.7,0.6,0.5
2018/2/12,月,0.3,0.3,0.6,1.2,0.6,0.2,0.2,0.9,0.8,0.7,0.6,0.5
2018/2/13,火,0.3,0,0,0,0,0.6,0.6,0.3,0.6,0,0,0
2018/2/14,水,3.1,1.9,3.7,2.5,3.7,0.9,2.2,2.8,3.7,1.9,2.3,1.2
2018/2/15,木,1.9,1.2,1.7,0.6,3.7,4.3,1.2,2.8,0.3,0.3,1.5,0.3
2018/2/16,金,3.7,2.2,6.2,3.7,8.1,4.8,4.4,2.5,1.2,1.3,0.4,0.2
2018/2/17,土,1.9,0.9,3.1,1.2,3.7,4.8,4.4,2.5,1.2,1.3,0.4,0.2
2018/2/18,日,1.2,0,0.6,0,1,4.8,4.4,2.5,1.2,1.3,0.4,0.2
2018/2/19,月,3.1,8.6,6.8,9.9,14.4,5.2,4.9,5.2,0.9,1.2,1.5,1.5
2018/2/20,火,17.6,8.6,23.8,13,32,20.4,9.4,9,3.4,2.8,6.2,11.7
2018/2/21,水,5.2,6.8,9,4.3,12.7,4.9,3.1,8.3,4.9,1.5,6.6,1.9
2018/2/22,木,0.6,1.5,0.3,0,2.2,0,0.9,0.3,0.6,0,0.3,0
2018/2/23,金,0.6,3.1,1.5,0.6,12.3,59.2,35.3,34.7,17.5,8.1,11.1,7.3
2018/2/24,土,99.1,71.6,103.4,21.6,131.2,59.2,35.3,34.7,17.5,8.1,11.1,7.3
2018/2/25,日,85.2,115.1,107.4,102.8,130.6,59.2,35.3,34.7,17.5,8.1,11.1,7.3
2018/2/26,月,49.1,49.4,15.4,32.1,100.9,14.2,7.1,17.6,8.6,7.1,4,4.5
2018/2/27,火,150.6,144.4,111.4,104.6,166.7,123.5,28.4,89.8,20.1,50.9,41,50.9
2018/2/28,水,43.5,14.8,330.2,45.7,7.4,12,0,37.3,21.9,53.7,89.8,3.4
2018/3/1,木,217,233.6,196,196,276.2,239.5,281.3,466.7,33,199.4,139.8,96.1
2018/3/2,金,158,188.3,278.8,114.2,236.4,355.6,197.8,514.6,48.8,214.4,42,209.4
2018/3/3,土,210.8,222.2,335.5,150,233.6,355.6,197.8,514.6,48.8,214.4,42,209.4
2018/3/4,日,252.8,156.5,172.5,210.2,272.5,355.6,197.8,514.6,48.8,214.4,42,209.4
2018/3/5,月,30.2,122.5,292.6,130,39.8,2048.5,420.1,331.2,131.2,281.5,97.2,33.6
2018/3/6,火,298.8,332.4,25,330.2,274.7,870.1,241.4,333.3,114.8,168.2,248.5,33.3
2018/3/7,水,27.2,14.8,172.8,35.2,54.3,52.5,28.1,12.3,29,13,9.9,1.5
2018/3/8,木,12.7,2.8,63.3,5.9,4.6,52.2,9.4,8.3,2.8,0.3,5.2,2.8
2018/3/9,金,105.9,196.9,253.8,193.5,157.7,1116.7,456,429.9,181.6,275.9,345,135.5
2018/3/10,土,291.6,265.1,488.6,334.6,275.6,1116.7,456,429.9,181.6,275.9,345,135.5
2018/3/11,日,264.5,313.6,287.4,280.9,265.1,1116.7,456,429.9,181.6,275.9,345,135.5
2018/3/12,月,283.6,246.6,354.3,299.4,252.1,727.2,261.7,337.7,308,328.4,306.2,101.1
2018/3/13,火,433,347.2,438.3,410.2,366.9,676.2,545.4,275.3,129,286.4,478.4,194.3
2018/3/14,水,244.1,283.7,272.5,240.5,350,650.9,373.4,218.2,267.9,266.6,296.6,78.2
2018/3/15,木,164.5,208,299.1,353.7,278.7,1334.9,256.2,702.8,242.3,298.4,493.8,72.8
2018/3/16,金,252.4,303.4,333.4,326.2,302.4,1320.6,332.9,214.6,182.3,294.7,161.9,111
2018/3/17,土,123.1,232.4,81.8,146.6,156.5,1320.6,332.9,214.6,182.3,294.7,161.9,111
2018/3/18,日,170.4,141.7,166.1,152.8,164.2,1320.6,332.9,214.6,182.3,294.7,161.9,111
2018/3/19,月,77.5,99.7,72.3,49.3,54.9,12.7,67.6,46.9,37.9,38.9,14.2,44.4
2018/3/20,火,93.9,224.1,296.3,313.5,233.7,42.6,8.7,38.3,5.9,72.1,5.9,18.2
2018/3/21,水,69.1,16.4,63.9,67.2,14.5,42.6,8.7,38.3,5.9,72.1,5.9,18.2
2018/3/22,木,80.9,80.9,193.5,109.2,154.7,356.1,285.8,99.4,161.7,111.4,109.8,61.1
2018/3/23,金,192,226.2,269.2,357.7,223.4,471.6,449,238.9,142.1,124.1,310.8,178
2018/3/24,土,43.2,79.4,148.2,121,168.8,471.6,449,238.9,142.1,124.1,310.8,178
2018/3/25,日,311.1,305.6,395.1,471.6,304.3,471.6,449,238.9,142.1,124.1,310.8,178
2018/3/26,月,343.2,477.2,609.7,613.4,610.8,786.1,599.7,466.1,340.4,427.8,416.3,401.1
2018/3/27,火,530.2,426,479.9,397.2,322.6,4309.9,348.5,319.8,247.8,390.7,275,151.2
2018/3/28,水,453,482.4,468.8,508.9,432.4,2523.4,918.8,867.9,812.4,669.2,534.3,329
2018/3/29,木,649.4,942,709,675.9,980.2,2814.5,4446.9,1746,865.5,1272.2,242.3,607.6
2018/3/30,金,589.8,503.4,642.9,472.6,747.8,236.2,669.1,410.9,356.9,393.7,226.7,271.4
2018/3/31,土,519.8,614.5,480.6,432.4,464,236.2,669.1,410.9,356.9,393.7,226.7,271.4
2018/4/1,日,439.2,396.9,541.1,303.1,462.3,236.2,669.1,410.9,356.9,393.7,226.7,271.4
2018/4/2,月,173.7,346.9,530.2,55.8,75.6,190.8,131.8,64.8,111.4,67,50.3,26.6
2018/4/3,火,628.4,595,840.7,334.8,657.4,846.6,1095.3,267.2,371,421,77.5,56.5
2018/4/4,水,844.7,805.9,584.9,379.9,602.1,574.6,1173.6,1295.1,328.1,766.6,559,242.9
2018/4/5,木,333.3,252.8,415.5,330.9,328.6,165.2,166.1,83.6,194.7,31.4,169,75
2018/4/6,金,203.7,145.7,322.5,279.4,38.9,106.6,100.4,101.4,82.7,39.2,78.4,70.7
2018/4/7,土,158,112.6,336.5,280.9,113.9,106.6,100.4,101.4,82.7,39.2,78.4,70.7
2018/4/8,日,36.7,90.1,218.2,123.8,136.7,106.6,100.4,101.4,82.7,39.2,78.4,70.7
2018/4/9,月,22.2,16,44.7,138.9,21,103.7,43.8,41.1,78.4,19.8,87.7,18.2
2018/4/10,火,247.9,9.3,25.6,24.7,15.7,59.3,19.6,12.9,35.1,3.7,12.9,28.8
2018/4/11,水,90.4,10.5,23.4,57.1,19.8,19.5,50.2,12.6,25.9,16,59.9,98.5
2018/4/12,木,63,254.9,119.1,169.7,90.7,111.7,115,16.1,101.3,56.8,27.4,22.1
2018/4/13,金,44.5,48.2,110.2,75.3,2.1,59.7,38.3,4.5,3.3,13.5,4.6,4.7
2018/4/14,土,3.1,6.5,203.4,97.2,6.2,59.7,38.3,4.5,3.3,13.5,4.6,4.7
2018/4/15,日,11.8,5.9,9.6,9.3,11.5,59.7,38.3,4.5,3.3,13.5,4.6,4.7
2018/4/16,月,2.5,9,17.3,12.7,6.2,10.5,14.8,5.5,10.2,7.1,7.7,11.7
2018/4/17,火,22.2,4.9,10.1,46.9,4.3,12.6,2.5,0.9,8.6,1.5,1.2,2.8
2018/4/18,水,5.9,1.8,21.3,6.8,1.9,2.8,4,1.9,1.9,1.5,0.3,2.2
2018/4/19,木,42.3,12.3,10.8,7.7,53.1,15.8,9.7,4.9,2.5,1.9,0,4.6
2018/4/20,金,37.7,61.8,59,48.5,31.7,15.6,29.7,10.6,0.5,15.3,1.4,12.2
2018/4/21,土,19.8,17.2,18.5,27.8,8.3,15.6,29.7,10.6,0.5,15.3,1.4,12.2
2018/4/22,日,8,8.3,8.6,11.4,17.3,15.6,29.7,10.6,0.5,15.3,1.4,12.2
2018/4/23,月,3.1,1.5,3.7,4,1.2,0.6,1.7,2.8,0.6,0.9,2.2,2.9
2018/4/24,火,11.7,9.8,16.4,4.9,7.4,1.5,6.3,0.9,1.8,6.2,3.7,1.9
2018/4/25,水,0.6,0,6.8,0.9,0.3,0.6,4.3,3.4,0,0,0,0.9
2018/4/26,木,3.7,1.9,4.9,6.2,4.9,1.5,4.8,2.5,1.2,0.3,3.7,2.8
2018/4/27,金,0.9,1.2,0.9,4,1.2,1.4,2.2,0.9,1.2,0.2,1.1,2
2018/4/28,土,0.3,0.6,1.9,0.6,0.6,1.4,2.2,0.9,1.2,0.2,1.1,2
2018/4/29,日,0.6,0.3,0.6,0.9,0.9,1.4,2.2,0.9,1.2,0.2,1.1,2
2018/4/30,月,0.3,1.2,0.6,0.9,0.9,1.4,2.2,0.9,1.2,0.2,1.1,2
2018/5/1,火,1.5,0.9,0.6,0.9,2.2,1.2,0.6,1.2,0.3,0,2.5,0.6
2018/5/2,水,1.8,0.3,42.6,8.3,0.6,0.7,1.4,0.3,0.4,0.2,0.4,0.6
2018/5/3,木,0.3,0.6,0.3,0.9,0.6,0.7,1.4,0.3,0.4,0.2,0.4,0.6
2018/5/4,金,0.3,0.3,0.3,0.9,0.3,0.7,1.4,0.3,0.4,0.2,0.4,0.6
2018/5/5,土,0,0.3,0.3,0.6,0.3,0.7,1.4,0.3,0.4,0.2,0.4,0.6
2018/5/6,日,0.6,0,0.6,1.2,0.3,0.7,1.4,0.3,0.4,0.2,0.4,0.6
2018/5/7,月,0.3,5.2,0,1.9,1.9,0,0,0,0,2.8,0,0
2018/5/8,火,9.2,0,2.4,1.8,0,0,0,0,0.6,3.1,0,0
2018/5/9,水,4.7,0,5.5,0,0,0,0.6,0.3,0.3,0,0,0
2018/5/10,木,0,0,0,0,0.9,0,0,0,0,0,0,0
2019/1/10,木,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/1/11,金,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0
2019/1/12,土,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0
2019/1/13,日,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0
2019/1/14,月,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0
2019/1/15,火,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
